USER_ID	OBJECT	OBJECT_ID	ACTION
101	BOOKMARK	186	Inserted
101	BOOKMARK	187	Inserted
1	BOOKMARK	188	Inserted
1	EVENT	1	Inserted
3	EVENT	2	Inserted
4	EVENT	3	Inserted
5	EVENT	4	Inserted
6	EVENT	5	Inserted
6	EVENT	6	Inserted
7	EVENT	7	Inserted
8	EVENT	8	Inserted
11	EVENT	9	Inserted
11	EVENT	10	Inserted
12	EVENT	11	Inserted
14	EVENT	12	Inserted
15	EVENT	13	Inserted
15	EVENT	14	Inserted
17	EVENT	15	Inserted
18	EVENT	16	Inserted
18	EVENT	17	Inserted
20	EVENT	18	Inserted
21	EVENT	19	Inserted
22	EVENT	20	Inserted
22	EVENT	21	Inserted
26	EVENT	22	Inserted
27	EVENT	23	Inserted
27	EVENT	24	Inserted
28	EVENT	25	Inserted
29	EVENT	26	Inserted
29	EVENT	27	Inserted
30	EVENT	28	Inserted
31	EVENT	29	Inserted
31	EVENT	30	Inserted
32	EVENT	31	Inserted
32	EVENT	32	Inserted
33	EVENT	33	Inserted
33	EVENT	34	Inserted
34	EVENT	35	Inserted
34	EVENT	36	Inserted
37	EVENT	37	Inserted
37	EVENT	38	Inserted
38	EVENT	39	Inserted
38	EVENT	40	Inserted
39	EVENT	41	Inserted
39	EVENT	42	Inserted
40	EVENT	43	Inserted
40	EVENT	44	Inserted
41	EVENT	45	Inserted
42	EVENT	46	Inserted
42	EVENT	47	Inserted
43	EVENT	48	Inserted
43	EVENT	49	Inserted
46	EVENT	50	Inserted
46	EVENT	51	Inserted
47	EVENT	52	Inserted
47	EVENT	53	Inserted
48	EVENT	54	Inserted
50	EVENT	55	Inserted
51	EVENT	56	Inserted
52	EVENT	57	Inserted
52	EVENT	58	Inserted
53	EVENT	59	Inserted
54	EVENT	60	Inserted
54	EVENT	61	Inserted
55	EVENT	62	Inserted
56	EVENT	63	Inserted
58	EVENT	64	Inserted
59	EVENT	65	Inserted
62	EVENT	66	Inserted
62	EVENT	67	Inserted
63	EVENT	68	Inserted
63	EVENT	69	Inserted
66	EVENT	70	Inserted
66	EVENT	71	Inserted
68	EVENT	72	Inserted
73	EVENT	73	Inserted
75	EVENT	74	Inserted
76	EVENT	75	Inserted
78	EVENT	76	Inserted
80	EVENT	77	Inserted
80	EVENT	78	Inserted
81	EVENT	79	Inserted
81	EVENT	80	Inserted
83	EVENT	81	Inserted
83	EVENT	82	Inserted
84	EVENT	83	Inserted
84	EVENT	84	Inserted
85	EVENT	85	Inserted
87	EVENT	86	Inserted
87	EVENT	87	Inserted
89	EVENT	88	Inserted
91	EVENT	89	Inserted
91	EVENT	90	Inserted
92	EVENT	91	Inserted
93	EVENT	92	Inserted
94	EVENT	93	Inserted
94	EVENT	94	Inserted
98	EVENT	95	Inserted
98	EVENT	96	Inserted
100	EVENT	97	Inserted
7	EVENT	98	Inserted
7	EVENT	99	Inserted
7	EVENT	100	Inserted
71	EVENT	101	Inserted
71	EVENT	102	Inserted
71	EVENT	103	Inserted
71	EVENT	104	Inserted
4	EVENT	105	Inserted
4	EVENT	106	Inserted
4	EVENT	107	Inserted
4	EVENT	108	Inserted
10	EVENT	109	Inserted
10	EVENT	110	Inserted
10	EVENT	111	Inserted
10	EVENT	112	Inserted
